order_id,order_date,region,sales_channel,product_category,customer_segment,customer_age,unit_price,quantity,discount_pct,revenue,cost,profit,shipping_days,satisfaction_score,returned
ORD-02482,2024-06-25 04:48:51.865932968,South,Online,Clothing,Returning,44.0,49.84,2,10.4,99.67,34.62,20.03,,4.0,0
ORD-02965,2024-12-18 14:00:39.619809904,East,Mobile App,Books,New,18.0,9.46,1,3.3,9.46,5.55,3.59,3.0,2.0,0
ORD-02407,2024-05-28 19:29:08.674337168,West,Phone,Clothing,VIP,45.0,23.06,1,29.6,23.06,13.43,2.8,2.0,4.0,0
ORD-02337,2024-05-03 05:58:44.362181088,East,Mobile App,Home & Garden,New,38.0,5.0,7,5.1,35.0,2.94,12.62,5.0,,0
ORD-02108,2024-02-09 14:56:07.683841920,East,In-Store,Sports,VIP,41.0,86.57,2,23.2,173.13,57.47,17.97,2.0,4.0,1
ORD-01136,2023-02-19 15:57:21.520760380,South,Online, SPORTS,Returning,55.0,70.16,6,6.6,420.96,53.83,70.17,3.0,4.0,0
ORD-02135,2024-02-19 11:34:25.632816408,North,In-Store,Clothing,Returning,56.0,43.55,10,2.2,435.51,28.83,137.64,2.0,2.0,0
ORD-02218,2024-03-20 19:01:03.031515760,East,Mobile App,Electronics,VIP,34.0,198.83,5,11.9,994.16,126.99,240.94,2.0,5.0,0
ORD-01852,2023-11-08 03:15:13.056528264,North,Online,Sports,VIP,58.0,43.44,1,22.7,43.44,34.38,-0.8,3.0,3.0,0
ORD-02202,2024-03-14 22:47:14.617308656,North,Online,Sports,Returning,73.0,34.98,1,7.9,34.98,23.97,8.26,2.0,5.0,0
ORD-02892,2024-11-21 22:12:39.979990000,West,Mobile App,Home & Garden,VIP,51.0,68.77,4,29.4,275.08,50.01,-5.79,3.0,5.0,0
ORD-01723,2023-09-22 00:38:53.966983492,East,In-Store,Clothing,Returning,32.0,54.99,5,5.4,274.93,43.52,42.43,0.0,4.0,1
ORD-01859,2023-11-10 16:36:15.487743872,North,Online,Books,Returning,60.0,17.54,2,13.1,35.08,13.03,4.42,3.0,5.0,0
ORD-01969,2023-12-20 20:41:10.835417708,South,In-Store,Clothing,Returning,39.0,50.9,2,16.2,101.81,34.55,16.22,,,0
ORD-01496,2023-07-01 03:08:00.840420210,East,In-Store,Home & Garden,Returning,34.0,55.13,6,1.7,330.75,36.78,104.53,3.0,4.0,0
ORD-01950,2023-12-13 22:09:47.093546776,East,Mobile App,Clothing,Returning,34.0,71.42,3,14.7,214.25,45.71,45.59,3.0,3.0,0
ORD-01805,2023-10-21 23:19:39.589794896,East,Phone,Home & Garden,Returning,42.0,59.77,1,18.7,59.77,41.99,6.57,5.0,5.0,0
ORD-01129,2023-02-17 02:36:19.089544772,South,In-Store,Electronics,New,18.0,5.0,7,16.7,35.0,3.39,5.42,0.0,4.0,0
ORD-01337,2023-05-04 01:35:48.474237118,East,Online,Food & Beverage,New,35.0,24.5,2,13.8,49.0,16.12,10.0,1.0,3.0,0
ORD-01614,2023-08-13 05:19:50.395197600,West,Online,Electronics,New,22.0,32.93,4,14.2,131.71,23.87,17.51,4.0,5.0,0
ORD-01608,2023-08-11 00:44:39.739869936,South,Mobile App,Food & Beverage,VIP,34.0,5.0,3,23.1,15.0,3.99,-0.42,0.0,4.0,0
ORD-02148,2024-02-24 05:30:38.719359680,West,Mobile App,Home & Garden,Returning,,48.97,1,18.2,48.97,33.91,6.13,4.0,,0
ORD-01195,2023-03-13 05:03:16.298149075,South,In-Store,Electronics,New,50.0,214.55,1,1.9,214.55,138.08,72.37,0.0,5.0,0
ORD-02250,2024-04-01 11:28:39.859929968,East,In-Store,Clothing,VIP,22.0,6.86,1,18.1,6.86,5.2,0.41,0.0,4.0,0
ORD-02292,2024-04-16 19:34:54.447223616,East,Online,Electronics,New,20.0,235.76,4,1.3,943.02,179.69,212.03,5.0,4.0,0
ORD-02984,2024-12-25 12:32:03.361680840,North,Mobile App,Electronics,Returning,24.0,132.13,2,17.6,264.27,90.7,36.36,1.0,3.0,0
ORD-01909,2023-11-28 22:49:24.282141072,South,Online,Home & Garden,Returning,32.0,51.78,2,1.2,103.56,34.71,32.88,,5.0,1
ORD-01584,2023-08-02 06:23:57.118559280,East,In-Store,Sports,Returning,18.0,10.71,3,15.3,32.14,7.89,3.55,0.0,4.0,0
ORD-01103,2023-02-07 14:43:52.916458229,South,Mobile App,Electronics,VIP,30.0,226.96,2,24.8,453.92,140.24,61.03,1.0,4.0,0
ORD-02855,2024-11-08 09:55:44.272136072,North,Online,Sports,Returning,35.0,23.92,3,12.0,71.76,14.46,19.77,5.0,4.0,0
ORD-02874,2024-11-15 08:27:08.014007008,East,Online,Clothing,Returning,35.0,85.0,4,11.6,340.01,63.71,45.6,3.0,4.0,0
ORD-01719,2023-09-20 13:35:26.863431716,East,Online,Food & Beverage,New,35.0,5.49,4,3.8,21.98,3.85,5.73,4.0,5.0,0
ORD-01884,2023-11-19 19:42:49.884942472,East,Online,Electronics,VIP,41.0,5.0,1,12.4,5.0,3.05,1.32,5.0,4.0,1
ORD-01776,2023-10-11 09:09:38.089044524,North,Online,Electronics,Returning,22.0,164.7,2,4.6,329.4,93.14,128.08,3.0,5.0,0
ORD-02569,2024-07-26 23:18:56.368184096,South,Mobile App,Food & Beverage,New,34.0,47.83,1,19.6,47.83,32.68,5.78,2.0,4.0,0
ORD-01849,2023-11-07 00:57:37.728864432,East,Online,Electronics,New,45.0,179.29,2,13.1,358.57,135.14,41.23,3.0,4.0,1
ORD-01894,2023-11-23 11:21:27.643821912,East,Online,Clothing,Returning,38.0,56.25,4,6.4,225.02,43.9,34.9,3.0,5.0,0
ORD-01227,2023-03-24 21:30:53.126563282,South,In-Store,Sports,VIP,57.0,30.93,3,11.1,92.78,20.67,20.48,0.0,3.0,0
ORD-02888,2024-11-20 11:09:12.876438224,East,In-Store,Books,New,35.0,22.83,1,11.3,22.83,17.5,2.75,0.0,4.0,0
ORD-02325,2024-04-28 20:48:23.051525760,South,Mobile App,Home & Garden,New,25.0,82.22,6,13.2,493.32,65.61,34.3,3.0,3.0,0
ORD-02299,2024-04-19 08:55:56.878439224,East,Mobile App,Electronics,Returning,56.0,79.27,1,5.5,79.27,57.76,17.18,4.0,4.0,0
ORD-01126,2023-02-16 00:18:43.761880940,West,In-Store,Sports,Returning,52.0,95.58,5,7.4,477.92,62.02,132.33,0.0,5.0,0
ORD-01405,2023-05-28 21:34:29.234617308,West,In-Store,Sports,VIP,58.0,55.97,2,26.3,111.94,35.19,12.06,0.0,5.0,0
ORD-01775,2023-10-11 00:23:46.313156580,North,In-Store,Books,New,37.0,34.48,1,9.6,34.48,23.68,7.5,0.0,4.0,0
ORD-01821,2023-10-27 19:33:28.004002000,North,Online,Clothing,Returning,47.0,43.88,1,11.3,43.88,31.79,7.15,5.0,4.0,0
ORD-01711,2023-09-17 15:28:32.656328164,East,In-Store,Home & Garden,New,18.0,90.62,6,11.6,543.74,59.0,126.91,2.0,3.0,0
ORD-02896,2024-11-23 09:16:07.083541776,East,Online,Food & Beverage,Returning,48.0,51.48,1,4.9,51.48,36.0,12.95,4.0,4.0,0
ORD-02060,2024-01-23 02:14:42.441220612,West,Online,Food & Beverage,VIP,35.0,37.71,2,28.9,75.43,26.89,-0.14,2.0,5.0,0
ORD-02163,2024-02-29 16:58:35.357678840,East,In-Store,Home & Garden,Returning,34.0,34.88,3,18.1,104.64,25.93,7.93,0.0,,0
ORD-01303,2023-04-21 15:36:28.094047024,East,Online,Home & Garden,Returning,26.0,5.44,2,16.1,10.88,3.74,1.65,5.0,4.0,0
ORD-01267,2023-04-08 12:05:24.162081041,East,Mobile App,Electronics,New,18.0,223.11,1,13.5,223.11,162.08,30.96,3.0,5.0,0
ORD-02557,2024-07-22 14:08:35.057528768,South,In-Store,Sports,Returning,46.0,71.34,1,19.8,71.34,55.5,1.71,0.0,5.0,0
ORD-01545,2023-07-19 00:35:17.858929466,South,In-Store,Books,New,41.0,21.81,6,4.5,130.86,15.02,34.85,0.0,4.0,0
ORD-01212,2023-03-19 10:02:56.488244122,East,Online,Home & Garden,Returning,,70.09,1,,70.09,53.15,4.76,3.0,5.0,1
ORD-01896,2023-11-24 04:53:11.195597800,North,In-Store,Electronics,VIP,,262.04,7,26.7,1834.27,163.48,199.64,0.0,5.0,1
ORD-02492,2024-06-28 20:27:29.624812408,North,Mobile App,Home & Garden,New,22.0,67.59,1,19.9,67.59,42.74,11.41,3.0,4.0,0
ORD-02222,2024-03-22 06:04:30.135067536,South,Online,Electronics,New,27.0,114.15,1,1.9,114.15,66.4,45.57,1.0,5.0,0
ORD-01916,2023-12-01 12:10:26.713356680,North,Mobile App,Clothing,Returning,35.0,17.14,1,10.3,17.14,13.27,2.11,4.0,3.0,0
ORD-02551,2024-07-20 09:33:24.402201104,East,Online,Clothing,Returning,19.0,58.53,2,1.5,117.07,37.76,39.76,2.0,4.0,1
ORD-01675,2023-09-04 11:57:28.724362180,West,Online,Books,VIP,23.0,26.02,2,20.2,52.04,19.02,3.5,2.0,4.0,0
ORD-02289,2024-04-15 17:17:19.119559784,North,Online,Sports,VIP,34.0,73.24,2,15.1,146.48,42.53,39.31,3.0,4.0,0
ORD-01814,2023-10-25 06:12:25.572786392,West,In-Store,Sports,Returning,30.0,107.6,2,14.1,215.19,78.88,27.06,2.0,5.0,0
ORD-02265,2024-04-06 22:56:36.498249128,North,Online,Home & Garden,New,27.0,22.13,1,9.2,22.13,14.75,5.34,2.0,4.0,0
ORD-01342,2023-05-05 21:25:07.353676838,North,Online,Books,Returning,40.0,10.17,2,2.5,20.35,6.14,7.56,4.0,2.0,0
ORD-01549,2023-07-20 11:38:44.962481240,East,Online,Books,Returning,25.0,11.96,2,10.5,23.92,7.29,6.85,2.0,4.0,0
ORD-02410,2024-05-29 21:46:44.002001000,North,In-Store,Sports,Returning,50.0,47.58,4,7.4,190.32,33.98,40.29,0.0,4.0,0
ORD-02214,2024-03-19 07:57:35.927963984,East,Online,Clothing,New,24.0,89.57,2,8.1,179.15,58.47,47.75,6.0,4.0,0
ORD-01966,2023-12-19 18:23:35.507753876,East,Mobile App,Food & Beverage,VIP,47.0,27.2,2,15.3,54.39,21.23,3.61,4.0,5.0,0
ORD-02230,2024-03-25 04:11:24.342171088,West,In-Store,Sports,New,30.0,57.64,5,13.3,288.2,42.15,39.13,0.0,3.0,0
ORD-01295,2023-04-18 17:29:33.886943472,South,Online,Clothing,VIP,50.0,29.8,1,,29.8,20.32,3.22,4.0,3.0,0
ORD-01695,2023-09-11 19:14:44.242121060,East,In-Store,Books,Returning,35.0,13.78,2,18.8,27.56,9.43,3.53,0.0,5.0,0
ORD-02452,2024-06-14 05:52:58.589294648,West,Mobile App,Electronics,New,47.0,124.32,2,3.6,248.65,82.01,75.79,4.0,2.0,0
ORD-01073,2023-01-27 15:47:59.639819910,West,Mobile App,Home & Garden,Returning,38.0,103.45,2,19.8,206.89,76.92,12.06,4.0,3.0,0
ORD-01605,2023-08-09 22:27:04.412206104,South,In-Store,Books,New,30.0,15.14,1,19.7,15.14,9.17,2.99,2.0,4.0,0
ORD-01104,2023-02-07 23:29:44.692346173,West,Mobile App,Clothing,New,18.0,42.94,3,17.6,128.83,25.18,30.63,2.0,5.0,0
ORD-01645,2023-08-24 13:01:35.447723864,West,Online,Sports,Returning,18.0,81.94,4,2.2,327.77,49.95,120.85,2.0,5.0,0
ORD-02404,2024-05-27 17:11:33.346673336,East,Mobile App,Clothing,Returning,21.0,84.4,3,0.8,253.19,62.35,64.17,3.0,3.0,0
ORD-02972,2024-12-21 03:21:42.051025512,North,Online,Books,New,61.0,9.01,4,5.9,36.04,5.25,12.91,6.0,4.0,0
ORD-02040,2024-01-15 18:57:26.923461732,South,Online,Sports,Returning,26.0,80.55,1,10.3,80.55,57.62,14.63,3.0,4.0,0
ORD-01439,2023-06-10 07:33:49.614807404,North,Online,Electronics,Returning,65.0,88.55,1,15.5,88.55,63.88,10.93,3.0,3.0,0
ORD-02019,2024-01-08 02:54:19.629814908,North,Mobile App,Books,Returning,49.0,17.06,2,13.4,34.12,12.43,4.69,4.0,,0
ORD-01091,2023-02-03 05:33:31.605802901,East,Phone,Clothing,Returning,33.0,28.38,6,7.6,170.3,17.91,49.86,6.0,5.0,0
ORD-02112,2024-02-11 01:59:34.787393696,North,Mobile App,Home & Garden,Returning,38.0,145.11,2,16.7,290.22,97.53,46.72,0.0,4.0,0
ORD-02763,2024-10-05 19:36:20.890445224,South,Online,Electronics,Returning,59.0,127.22,1,0.3,127.22,74.16,52.63,4.0,5.0,0
ORD-01908,2023-11-28 14:03:32.506253128,North,Online,Sports,VIP,43.0,126.02,5,17.8,630.11,71.88,158.37,5.0,4.0,0
ORD-02474,2024-06-22 06:41:57.658829416,South,Mobile App,Electronics,Returning,39.0,203.2,3,0.1,609.61,144.56,175.38,1.0,4.0,1
ORD-01102,2023-02-07 05:58:01.140570285,South,Online,Home & Garden,New,39.0,83.25,1,13.1,83.25,57.58,14.75,2.0,5.0,0
ORD-01238,2023-03-28 21:55:22.661330665,East,Online,Sports,VIP,50.0,63.4,4,25.2,253.61,47.61,-0.82,3.0,5.0,0
ORD-02710,2024-09-16 11:05:36.768384192,North,Online,Electronics,New,52.0,110.91,4,2.2,443.66,69.31,156.75,2.0,3.0,0
ORD-01942,2023-12-11 00:02:52.886443224,East,Online,Books,Returning,18.0,23.59,1,14.8,23.59,18.79,1.31,3.0,4.0,0
ORD-02270,2024-04-08 18:45:55.377688848,East,Online,Electronics,New,43.0,68.79,1,7.3,68.79,45.54,18.21,4.0,4.0,0
ORD-01938,2023-12-09 12:59:25.782891448,North,Phone,Sports,Returning,50.0,75.65,3,16.6,226.94,50.39,38.17,5.0,,1
ORD-02700,2024-09-12 19:26:59.009504752,West,In-Store, Clothing,VIP,51.0,40.69,2,20.4,81.38,29.85,5.12,0.0,3.0,0
ORD-02181,2024-03-07 06:44:07.323661832,South,Online,Books,Returning,,15.5,10,0.9,155.03,8.59,67.79,0.0,4.0,0
ORD-02503,2024-07-02 20:51:59.159579792,South,Online,Home & Garden,New,47.0,45.56,2,17.5,91.13,33.16,8.85,3.0,3.0,0
ORD-02669,2024-09-01 11:45:13.956978488,West,In-Store,Sports,New,37.0,74.34,2,10.7,148.68,51.31,30.09,0.0,5.0,0
ORD-01005,2023-01-02 19:49:18.879439719,North,Mobile App,Clothing,VIP,37.0,66.42,4,23.1,265.7,47.01,16.35,2.0,3.0,0
ORD-02823,2024-10-27 17:28:07.443721864,East,Online,Sports,Returning,54.0,81.56,1,2.5,81.56,50.29,29.25,6.0,4.0,0
ORD-01965,2023-12-19 09:37:43.731865932,South,Mobile App,Electronics,New,42.0,126.28,1,3.8,126.28,69.7,51.76,5.0,5.0,0
ORD-01018,2023-01-07 13:45:31.965982991,South,Online,Clothing,Returning,40.0,75.84,6,8.3,455.01,54.06,92.73,6.0,4.0,1
ORD-02430,2024-06-06 05:03:59.519759880,South,In-Store,Home & Garden,New,21.0,50.85,3,15.2,152.56,32.08,33.14,,,0
ORD-01121,2023-02-14 04:29:24.882441220,West,In-Store,Home & Garden,New,18.0,69.82,5,12.3,349.09,44.66,82.87,0.0,4.0,0
ORD-01661,2023-08-30 09:15:23.861930964,West,Mobile App,Home & Garden,Returning,25.0,53.02,3,10.2,159.07,42.31,15.89,4.0,4.0,0
ORD-02690,2024-09-09 03:48:21.250625312,North,Mobile App,Electronics,New,25.0,251.12,2,2.6,502.23,176.63,135.8,0.0,5.0,0
ORD-01274,2023-04-11 01:26:26.593296649,South,Phone,HOME & GARDEN,Returning,39.0,43.7,2,19.3,87.41,29.94,10.64,5.0,4.0,0
ORD-01433,2023-06-08 02:58:38.959479740,North,Online,Food & Beverage,Returning,19.0,31.12,5,7.8,155.58,24.21,22.47,,5.0,1
ORD-01811,2023-10-24 03:54:50.245122560,West,In-Store,Books,New,18.0,10.41,1,5.4,10.41,6.41,3.44,0.0,4.0,1
ORD-02300,2024-04-19 17:41:48.654327168,North,In-Store,Books,New,18.0,21.88,2,6.0,43.77,13.23,14.71,0.0,3.0,0
ORD-02335,2024-05-02 12:27:00.810405200,East,Mobile App,Food & Beverage,New,44.0,20.66,1,19.7,20.66,12.22,4.37,5.0,5.0,0
ORD-02966,2024-12-18 22:46:31.395697848,North,Online,Food & Beverage,New,26.0,15.99,2,7.9,31.98,10.83,7.8,2.0,2.0,0
ORD-02898,2024-11-24 02:47:50.635317664,South,In-Store,Food & Beverage,New,62.0,5.0,3,10.4,15.0,3.03,4.36,1.0,5.0,0
ORD-02570,2024-07-27 08:04:48.144072040,East,Online,Food & Beverage,Returning,49.0,59.38,1,9.9,59.38,33.19,20.33,1.0,4.0,0
ORD-01181,2023-03-08 02:21:11.435717859,North,Online,Sports,New,42.0,45.02,2,9.4,90.05,35.72,10.11,4.0,5.0,0
ORD-01184,2023-03-09 04:38:46.763381691,North,Mobile App,Electronics,New,,101.76,3,8.2,305.28,74.83,55.84,3.0,,0
ORD-01406,2023-05-29 06:20:21.010505252,South,Online,Food & Beverage,New,47.0,42.55,1,11.2,42.55,25.14,12.63,3.0,4.0,0
ORD-01865,2023-11-12 21:11:26.143071536,East,In-Store,Sports,New,25.0,51.59,1,16.5,51.59,39.53,3.53,0.0,5.0,1
ORD-02630,2024-08-18 05:56:34.697348672,East,Mobile App,Sports,Returning,44.0,49.76,1,6.0,49.76,36.25,10.5,3.0,4.0,0
ORD-01520,2023-07-09 21:28:43.461730866,East,Mobile App,Books,New,21.0,11.06,1,2.9,11.06,7.66,3.08,3.0,3.0,0
ORD-02003,2024-01-02 06:40:31.215607804,East,In-Store,Clothing,Returning,34.0,5.0,3,10.3,15.0,3.39,3.3,0.0,4.0,0
ORD-01380,2023-05-19 18:27:54.837418710,North,Mobile App,Electronics,Returning,41.0,177.21,2,9.1,354.43,113.55,95.25,3.0,5.0,0
ORD-02434,2024-06-07 16:07:26.623311656,North,Mobile App,Home & Garden,New,30.0,159.86,8,11.1,1278.89,97.74,354.86,5.0,4.0,0
ORD-02658,2024-08-28 11:20:44.422211104,South,In-Store,Food & Beverage,Returning,24.0,17.43,1,2.8,17.43,10.84,6.11,0.0,,0
ORD-02393,2024-05-23 16:47:03.811905952,South,Online,Home & Garden,Returning,38.0,115.95,5,15.6,579.73,89.34,42.76,4.0,5.0,1
ORD-02424,2024-06-04 00:28:48.864432216,West,Mobile App,Clothing,Returning,31.0,12.86,10,19.0,128.6,9.52,9.02,4.0,4.0,0
ORD-02612,2024-08-11 16:11:02.731365680,South,Online,Books,VIP,52.0,15.3,1,23.7,15.3,9.28,2.38,5.0,5.0,0
ORD-01427,2023-06-05 22:23:28.304152076,West,Phone,Electronics,Returning,40.0,262.71,1,6.6,262.71,208.35,36.9,2.0,4.0,0
ORD-01078,2023-01-29 11:37:18.519259630,South,Phone,Sports,Returning,28.0,116.73,2,15.4,233.47,70.48,56.65,5.0,4.0,0
ORD-02597,2024-08-06 04:43:06.093046528,North,In-Store,Sports,New,40.0,40.43,9,7.5,363.87,28.39,80.96,0.0,4.0,0
ORD-02009,2024-01-04 11:15:41.870935468,South,Online,Clothing,New,18.0,26.1,5,18.0,130.5,20.2,5.96,6.0,4.0,0
ORD-02980,2024-12-24 01:28:36.258129064,North,Mobile App,Sports,New,,79.2,3,11.8,237.6,54.41,46.22,5.0,4.0,0
ORD-02661,2024-08-29 13:38:19.749874936,South,In-Store,ELECTRONICS,Returning,34.0,178.82,3,18.2,536.46,132.13,42.48,0.0,3.0,0
ORD-01607,2023-08-10 15:58:47.963981992,South,Online,Electronics,Returning,22.0,48.75,3,0.6,146.26,29.78,56.07,4.0,4.0,0
ORD-02791,2024-10-16 01:00:30.615307656,East,Online,Sports,New,20.0,40.31,1,14.6,40.31,32.24,2.2,5.0,4.0,0
ORD-01097,2023-02-05 10:08:42.261130565,South,In-Store,Electronics,VIP,22.0,5.3,6,14.0,31.77,4.11,2.66,0.0,4.0,0
ORD-02830,2024-10-30 06:49:09.874937472,West,Online,Food & Beverage,New,23.0,28.37,5,1.2,141.87,16.63,57.07,3.0,4.0,0
ORD-02057,2024-01-21 23:57:07.113556780,South,Online,Clothing,New,28.0,93.59,4,11.0,374.35,68.61,58.68,3.0,4.0,0
ORD-02440,2024-06-09 20:42:37.278639320,West,Online,Home & Garden,Returning,53.0,42.91,6,10.9,257.44,32.64,33.57,,4.0,0
ORD-02514,2024-07-06 21:16:28.694347176,North,Mobile App,Electronics,Returning,24.0,73.68,3,2.2,221.05,50.6,64.39,4.0,3.0,0
ORD-02585,2024-08-01 19:32:44.782391200,North,Online,Electronics,Returning,55.0,5.0,4,4.6,20.0,2.86,7.65,4.0,5.0,0
ORD-02091,2024-02-03 09:56:27.493746876,East,Phone,Electronics,VIP,49.0,92.39,1,18.5,92.39,63.84,11.46,4.0,3.0,1
ORD-02560,2024-07-23 16:26:10.385192600,South,Online,Clothing,Returning,38.0,9.59,3,11.4,28.78,6.21,6.87,6.0,3.0,0
ORD-02101,2024-02-07 01:35:05.252626312,West,Mobile App,Home & Garden,New,18.0,58.56,2,17.5,117.11,40.34,15.91,1.0,4.0,0
ORD-02129,2024-02-17 06:59:14.977488744,North,Mobile App,Books,VIP,22.0,6.62,3,29.4,19.85,4.81,-0.43,3.0,4.0,0
ORD-02235,2024-03-27 00:00:43.221610808,South,Online,Electronics,Returning,20.0,5.0,1,5.9,5.0,3.77,0.94,4.0,5.0,0
ORD-02773,2024-10-09 11:14:58.649324664,West,Mobile App,Sports,New,50.0,59.62,2,13.1,119.24,43.9,15.79,2.0,2.0,0
ORD-01958,2023-12-16 20:16:41.300650324,North,Online,Electronics,Returning,34.0,278.69,1,14.4,278.69,213.74,24.69,5.0,3.0,0
ORD-02662,2024-08-29 22:24:11.525762880,West,Online,Books,Returning,36.0,13.53,2,13.4,27.05,8.0,7.43,2.0,4.0,0
ORD-01559,2023-07-24 03:17:22.721360680,East,In-Store,Food & Beverage,VIP,67.0,47.16,2,10.1,94.31,35.14,14.53,2.0,4.0,0
ORD-01846,2023-11-05 22:40:02.401200600,North,Mobile App,Food & Beverage,Returning,54.0,41.4,4,13.6,165.59,22.84,51.72,3.0,4.0,0
ORD-02753,2024-10-02 03:57:43.131565784,North,Mobile App,Books,Returning,23.0,21.73,2,12.7,43.46,15.86,6.22,1.0,1.0,0
ORD-01690,2023-09-09 23:25:25.362681340,South,In-Store,Clothing,Returning,39.0,68.65,2,17.2,137.29,40.03,33.6,2.0,5.0,0
ORD-02519,2024-07-08 17:05:47.573786896,West,Online,Sports,New,49.0,80.6,1,12.8,80.6,57.91,12.38,2.0,5.0,0
ORD-02946,2024-12-11 15:29:15.877938968,South,Mobile App,Clothing,Returning,24.0,129.43,1,5.7,129.43,85.31,36.75,4.0,3.0,1
ORD-02873,2024-11-14 23:41:16.238119064,West,Mobile App,Books,VIP,33.0,26.97,1,11.0,26.97,14.9,9.09,2.0,4.0,1
ORD-01436,2023-06-09 05:16:14.287143572,North,Online,Clothing,Returning,31.0,118.39,2,17.6,236.77,87.01,21.19,5.0,4.0,1
ORD-01490,2023-06-28 22:32:50.185092546,South,Online,Clothing,Returning,25.0,67.25,3,10.2,201.75,42.36,54.04,3.0,1.0,0
ORD-02790,2024-10-15 16:14:38.839419712,North,Online,Clothing,Returning,40.0,42.41,2,8.6,84.83,23.92,29.7,5.0,,1
ORD-02845,2024-11-04 18:17:06.513256632,North,Mobile App,Electronics,Returning,57.0,253.17,2,15.1,506.34,184.19,61.37,0.0,4.0,0
ORD-02629,2024-08-17 21:10:42.921460728,South,In-Store,Electronics,Returning,27.0,227.67,1,8.8,227.67,149.82,57.84,0.0,3.0,1
ORD-02387,2024-05-21 12:11:53.156578288,North,In-Store,Food & Beverage,VIP,61.0,22.65,6,27.8,135.88,17.67,-7.86,0.0,4.0,1
ORD-01069,2023-01-26 04:44:32.536268134,West,Online,Books,New,18.0,16.5,4,16.7,65.99,9.29,17.8,0.0,5.0,0
ORD-02572,2024-07-28 01:36:31.695847928,East,Mobile App,Books,New,68.0,40.59,4,9.4,162.38,25.12,46.56,2.0,5.0,0
ORD-01808,2023-10-23 01:37:14.917458728,South,In-Store,Electronics,New,31.0,41.66,1,10.5,41.66,25.0,12.28,1.0,4.0,0
ORD-02184,2024-03-08 09:01:42.651325664,North,In-Store,Sports,New,38.0,91.87,5,1.6,459.33,53.75,183.39,0.0,4.0,0
ORD-01011,2023-01-05 00:24:29.534767383,West,Online,Clothing,VIP,42.0,60.2,1,24.4,60.2,38.87,6.63,4.0,5.0,0
ORD-01144,2023-02-22 14:04:15.727863932,North,In-Store,Food & Beverage,Returning,51.0,15.81,6,10.0,94.84,11.02,19.3,0.0,4.0,0
ORD-01917,2023-12-01 20:56:18.489244624,West,Mobile App,Clothing,VIP,46.0,5.0,2,25.1,10.0,2.93,1.62,1.0,3.0,0
ORD-02541,2024-07-16 17:54:46.643321664,North,Mobile App,Sports,New,61.0,43.14,9,4.1,388.27,30.93,94.14,2.0,,0
ORD-02451,2024-06-13 21:07:06.813406704,East,Mobile App,Electronics,Returning,42.0,62.01,6,16.7,372.07,36.94,88.27,0.0,3.0,0
ORD-01639,2023-08-22 08:26:24.792396200,South,Mobile App,Books,Returning,20.0,25.72,2,3.2,51.44,20.39,9.03,4.0,5.0,0
ORD-01176,2023-03-06 06:31:52.556278139,East,Online,Home & Garden,Returning,23.0,56.46,1,10.8,56.46,33.15,17.2,4.0,4.0,1
ORD-01994,2023-12-29 23:47:45.232616308,South,Online,Electronics,VIP,47.0,54.03,3,18.2,162.09,37.3,20.66,4.0,5.0,0
ORD-01440,2023-06-10 16:19:41.390695348,North,In-Store,Books,New,46.0,5.46,1,8.6,5.46,3.73,1.26,2.0,1.0,0
ORD-01521,2023-07-10 06:14:35.237618810,South,Online,Home & Garden,New,58.0,84.5,2,8.9,169.0,65.79,22.37,5.0,4.0,0
ORD-02988,2024-12-26 23:35:30.465232616,South,Online,Sports,Returning,29.0,52.35,4,17.5,209.4,39.55,14.66,7.0,4.0,0
ORD-02950,2024-12-13 02:32:42.981490744,North,Online,Electronics,VIP,56.0,5.0,1,28.3,5.0,3.46,0.13,2.0,4.0,1
ORD-02712,2024-09-17 04:37:20.320160080,East,Mobile App,Home & Garden,New,21.0,51.79,2,9.0,103.58,30.4,33.42,2.0,5.0,0
ORD-02004,2024-01-02 15:26:22.991495748,West,In-Store,Books,Returning,60.0,26.17,9,1.7,235.56,18.6,64.0,0.0,5.0,0
ORD-02255,2024-04-03 07:17:58.739369688,South,Online,Home & Garden,Returning,40.0,64.46,3,13.7,193.38,44.59,33.19,1.0,4.0,0
ORD-02234,2024-03-26 15:14:51.445722864,East,Online,Home & Garden,New,50.0,49.9,3,,149.7,35.44,40.18,3.0,4.0,0
ORD-02664,2024-08-30 15:55:55.077538768,West,In-Store,Home & Garden,Returning,24.0,101.06,3,11.2,303.18,64.88,74.62,0.0,2.0,0
ORD-01143,2023-02-22 05:18:23.951975988,South,Online,Books,VIP,44.0,10.82,1,12.1,10.82,6.89,2.62,,5.0,0
ORD-01753,2023-10-02 23:34:47.243621812,South,Online,Home & Garden,New,41.0,5.0,4,19.3,20.0,3.03,4.04,,4.0,0
ORD-01519,2023-07-09 12:42:51.685842922,North,Mobile App, Electronics,New,54.0,266.71,4,11.7,1066.85,184.92,202.86,1.0,,0
ORD-02423,2024-06-03 15:42:57.088544272,North,Online,Clothing,Returning,47.0,9.22,4,15.4,36.86,5.68,8.47,2.0,4.0,0
ORD-02322,2024-04-27 18:30:47.723861928,West,Mobile App,Clothing,Returning,53.0,113.05,2,3.0,226.1,72.23,74.86,3.0,1.0,0
