order_id,order_date,region,sales_channel,product_category,customer_segment,customer_age,unit_price,quantity,discount_pct,revenue,cost,profit,shipping_days,satisfaction_score,returned,price_outlier_flag,order_year,order_month,order_quarter,order_dayofweek,net_revenue,profit_margin,revenue_per_unit
ORD-01089,2023-02-02 12:01:48.054027013,South,Online,Electronics,New,21,119.7,2,17.7,239.39,75.88,45.24,3,4,0,0,2023,2,1,Thursday,197.02,18.9,119.7
ORD-02705,2024-09-14 15:16:17.888944472,North,Mobile App,Clothing,New,26,82.45,9,0.8,742.05,57.51,218.81,4,4,0,0,2024,9,3,Saturday,736.11,29.49,82.45
ORD-01601,2023-08-08 11:23:37.308654328,North,Online,Books,Returning,48,14.27,2,9.4,28.54,9.01,7.85,2,4,0,0,2023,8,3,Tuesday,25.86,27.51,14.27
ORD-02237,2024-03-27 17:32:26.773386696,South,Phone,Sports,VIP,51,45.67,1,29.6,45.67,31.92,0.26,2,3,0,0,2024,3,1,Wednesday,32.15,0.57,45.67
ORD-02843,2024-11-04 00:45:22.961480744,East,In-Store,Electronics,Returning,18,117.98,5,1.1,589.92,89.66,134.91,0,4,0,0,2024,11,4,Monday,583.43,22.87,117.98
ORD-01133,2023-02-18 13:39:46.193096548,South,In-Store,Sports,New,26,45.21,3,19.7,135.64,25.15,33.5,0,5,0,0,2023,2,1,Saturday,108.92,24.7,45.21
ORD-02370,2024-05-15 07:12:12.966483240,West,Online,Clothing,Returning,54,53.36,1,11.6,53.36,30.75,15.35,4,3,0,0,2024,5,2,Wednesday,47.17,28.77,53.36
ORD-01555,2023-07-22 16:13:55.617808904,South,Phone,Home & Garden,Returning,60,54.76,2,9.4,109.51,38.92,21.39,5,5,0,0,2023,7,3,Saturday,99.22,19.53,54.76
ORD-02031,2024-01-12 12:04:40.940470236,East,In-Store,Home & Garden,New,25,113.84,5,17.9,569.2,66.99,132.15,0,2,1,0,2024,1,1,Friday,467.31,23.22,113.84
ORD-02688,2024-09-08 10:16:37.698849424,East,Online,Electronics,New,32,216.74,3,6.5,650.22,156.52,138.27,3,5,0,0,2024,9,3,Sunday,607.96,21.27,216.74
ORD-01320,2023-04-27 20:36:08.284142072,South,Phone,Home & Garden,Returning,44,77.79,3,7.3,233.37,58.47,40.96,5,5,0,0,2023,4,2,Thursday,216.33,17.55,77.79
ORD-02776,2024-10-10 13:32:33.976988496,East,Mobile App,Home & Garden,New,49,77.57,2,7.7,155.13,45.97,51.22,3,4,1,0,2024,10,4,Thursday,143.18,33.02,77.56
ORD-02211,2024-03-18 05:40:00.600300152,South,Mobile App,Electronics,New,66,82.82,3,15.0,248.46,54.89,46.46,3,4,0,0,2024,3,1,Monday,211.19,18.7,82.82
ORD-02743,2024-09-28 12:19:05.372686344,North,Online,Food & Beverage,New,30,34.47,1,6.7,34.47,24.5,7.65,3,4,0,0,2024,9,3,Saturday,32.16,22.19,34.47
ORD-01634,2023-08-20 12:37:05.912956480,North,Mobile App,Electronics,Returning,22,235.73,1,8.8,235.73,161.98,52.93,0,4,0,0,2023,8,3,Sunday,214.99,22.45,235.73
ORD-01552,2023-07-21 13:56:20.290145072,East,Mobile App,Electronics,Returning,27,121.79,1,1.5,121.79,89.49,30.42,3,2,0,0,2023,7,3,Friday,119.96,24.98,121.79
ORD-02328,2024-04-29 23:05:58.379189592,East,Online,Clothing,New,40,71.82,3,4.6,215.47,41.12,82.17,4,3,0,0,2024,4,2,Monday,205.56,38.14,71.82
ORD-02055,2024-01-21 06:25:23.561780892,South,Phone,Sports,New,57,48.07,1,8.0,48.07,30.87,13.37,7,4,1,0,2024,1,1,Sunday,44.22,27.81,48.07
ORD-02563,2024-07-24 18:43:45.712856432,North,In-Store,Clothing,Returning,30,19.56,2,18.9,39.12,11.3,9.12,0,4,0,0,2024,7,3,Wednesday,31.73,23.31,19.56
ORD-01796,2023-10-18 16:26:53.606803404,West,Online,Electronics,VIP,38,49.8,1,21.4,49.8,35.03,4.1,2,4,0,0,2023,10,4,Wednesday,39.14,8.23,49.8
ORD-02666,2024-08-31 09:27:38.629314656,North,Mobile App,Sports,Returning,35,42.86,7,18.6,299.99,25.99,62.18,5,4,0,0,2024,8,3,Saturday,244.19,20.73,42.86
ORD-02264,2024-04-06 14:10:44.722361184,North,Mobile App,Food & Beverage,VIP,30,20.7,5,15.0,103.5,16.03,7.79,4,3,0,0,2024,4,2,Saturday,87.98,7.53,20.7
ORD-02716,2024-09-18 15:40:47.423711856,North,Online,Electronics,New,22,289.68,5,6.1,1448.4,160.82,556.59,4,5,1,1,2024,9,3,Wednesday,1360.05,38.43,289.68
ORD-01174,2023-03-05 13:00:09.004502251,East,Online,Books,Returning,25,26.3,1,19.9,26.3,20.06,1.0,2,4,0,0,2023,3,1,Sunday,21.07,3.8,26.3
ORD-01766,2023-10-07 17:31:00.330165084,East,In-Store,Books,VIP,66,30.84,3,21.0,92.53,18.84,16.59,3,5,0,0,2023,10,4,Saturday,73.1,17.93,30.84
ORD-01245,2023-03-31 11:16:25.092546273,West,In-Store,Food & Beverage,Returning,22,15.19,3,17.4,45.56,11.75,2.4,0,5,0,0,2023,3,1,Friday,37.63,5.27,15.19
ORD-02080,2024-01-30 09:31:57.958979492,East,Mobile App,Electronics,New,18,94.99,2,15.7,189.97,54.02,52.15,4,5,0,0,2024,1,1,Tuesday,160.14,27.45,94.98
ORD-02742,2024-09-28 03:33:13.596798400,East,Mobile App,Books,Returning,40,25.63,3,13.6,76.88,14.67,22.38,1,4,0,0,2024,9,3,Saturday,66.42,29.11,25.63
ORD-01145,2023-02-22 22:50:07.503751876,North,Mobile App,Sports,New,42,41.16,1,17.5,41.16,25.84,8.12,3,5,0,0,2023,2,1,Wednesday,33.96,19.73,41.16
ORD-01090,2023-02-02 20:47:39.829914957,North,Mobile App,Sports,Returning,34,7.3,7,5.0,51.07,4.34,18.08,5,4,0,0,2023,2,1,Thursday,48.52,35.4,7.3
ORD-02416,2024-06-01 02:21:54.657328664,North,Online,Clothing,New,64,37.51,1,11.8,37.51,26.43,6.66,0,5,0,0,2024,6,2,Saturday,33.08,17.76,37.51
ORD-01682,2023-09-07 01:18:31.155577788,North,Online,Food & Beverage,VIP,23,9.95,1,13.0,9.95,7.31,1.35,2,4,0,0,2023,9,3,Thursday,8.66,13.57,9.95
ORD-01310,2023-04-24 04:57:30.525262632,South,In-Store,Clothing,Returning,55,14.35,3,11.6,43.04,10.01,9.4,0,4,1,0,2023,4,2,Monday,38.05,21.84,14.35
ORD-02383,2024-05-20 01:08:26.053026512,North,Online,Electronics,Returning,42,192.18,1,4.9,192.18,127.94,54.77,3,5,0,0,2024,5,2,Monday,182.76,28.5,192.18
ORD-01093,2023-02-03 23:05:15.157578789,East,In-Store,Food & Beverage,Returning,18,34.71,1,9.9,34.71,27.34,3.95,0,3,0,0,2023,2,1,Friday,31.27,11.38,34.71
ORD-02738,2024-09-26 16:29:46.493246624,South,Mobile App,Electronics,Returning,52,103.81,4,3.7,415.25,71.33,114.38,2,2,0,0,2024,9,3,Thursday,399.89,27.54,103.81
ORD-01924,2023-12-04 10:17:20.920460232,South,Online,Electronics,Returning,48,115.41,1,11.3,115.41,91.82,10.52,3,4,0,0,2023,12,4,Monday,102.37,9.12,115.41
ORD-02691,2024-09-09 12:34:13.026513256,South,In-Store,Electronics,VIP,18,192.64,3,13.1,577.93,108.46,176.65,0,4,0,0,2024,9,3,Monday,502.22,30.57,192.64
ORD-02035,2024-01-13 23:08:08.044022012,East,Online,Clothing,VIP,56,5.0,1,17.1,5.0,3.52,0.62,4,3,0,0,2024,1,1,Saturday,4.14,12.4,5.0
ORD-02400,2024-05-26 06:08:06.243121560,North,Online,Electronics,New,50,67.44,1,3.1,67.44,39.9,25.45,4,5,0,0,2024,5,2,Sunday,65.35,37.74,67.44
ORD-01243,2023-03-30 17:44:41.540770385,South,Phone,Home & Garden,Returning,36,52.07,3,1.3,156.22,35.99,46.22,7,5,0,0,2023,3,1,Thursday,154.19,29.59,52.07
ORD-02111,2024-02-10 17:13:43.011505752,North,Online,Books,VIP,44,21.2,3,19.0,63.6,12.58,13.77,6,3,0,0,2024,2,1,Saturday,51.52,21.65,21.2
ORD-01214,2023-03-20 03:34:40.040020010,East,Mobile App,Sports,Returning,29,105.77,1,17.8,105.77,71.84,15.08,4,4,0,0,2023,3,1,Monday,86.94,14.26,105.77
ORD-02989,2024-12-27 08:21:22.241120560,East,Mobile App,Books,VIP,29,35.69,2,13.4,71.37,22.98,15.86,3,4,0,0,2024,12,4,Friday,61.81,22.22,35.68
ORD-02197,2024-03-13 02:57:55.737868936,West,Mobile App,Electronics,Returning,37,105.63,3,1.4,316.89,80.24,71.65,2,4,0,0,2024,3,1,Wednesday,312.45,22.61,105.63
ORD-01998,2023-12-31 10:51:12.336168084,West,Online,Books,New,18,12.71,3,10.7,38.14,7.58,11.32,4,4,0,0,2023,12,4,Sunday,34.06,29.68,12.71
ORD-01853,2023-11-08 12:01:04.832416208,West,Phone,Clothing,Returning,59,5.0,1,4.0,5.0,3.05,1.75,5,4,0,0,2023,11,4,Wednesday,4.8,35.0,5.0
ORD-01425,2023-06-05 04:51:44.752376188,South,Phone,Clothing,New,43,39.41,4,3.0,157.65,22.5,62.94,5,3,0,0,2023,6,2,Monday,152.92,39.92,39.41
ORD-02768,2024-10-07 15:25:39.769884944,South,Online,Clothing,New,25,68.69,1,5.2,68.69,52.11,13.03,6,4,0,0,2024,10,4,Monday,65.12,18.97,68.69
ORD-02142,2024-02-22 00:55:28.064032016,East,In-Store,Home & Garden,Returning,43,5.0,3,12.4,15.0,3.39,2.96,0,3,0,0,2024,2,1,Thursday,13.14,19.73,5.0
ORD-02143,2024-02-22 09:41:19.839919960,East,In-Store,Sports,New,46,100.08,1,1.1,100.08,69.29,29.68,0,5,0,0,2024,2,1,Thursday,98.98,29.66,100.08
ORD-01226,2023-03-24 12:45:01.350675338,West,Online,Clothing,New,24,45.49,3,10.5,136.47,27.22,40.44,4,3,0,0,2023,3,1,Friday,122.14,29.63,45.49
ORD-02631,2024-08-18 14:42:26.473236616,South,Online,Home & Garden,Returning,37,112.61,1,1.3,112.61,62.3,48.79,1,4,0,0,2024,8,3,Sunday,111.15,43.33,112.61
ORD-01000,2023-01-01 00:00:00.000000000,South,Online,Home & Garden,Returning,47,98.56,3,8.0,295.68,65.03,76.95,3,3,0,0,2023,1,1,Sunday,272.03,26.02,98.56
ORD-02418,2024-06-01 19:53:38.209104552,South,Online,Home & Garden,New,58,58.98,7,11.6,412.85,38.25,123.67,4,4,1,0,2024,6,2,Saturday,364.96,29.96,58.98
ORD-01401,2023-05-27 10:31:02.131065534,West,Online,Home & Garden,VIP,30,16.01,2,20.4,32.02,9.88,5.74,6,4,1,0,2023,5,2,Saturday,25.49,17.93,16.01
ORD-02428,2024-06-05 11:32:15.967983992,East,Mobile App,Sports,Returning,22,101.28,5,3.0,506.41,78.11,100.54,3,4,0,0,2024,6,2,Wednesday,491.22,19.85,101.28
ORD-02103,2024-02-07 19:06:48.804402200,West,In-Store,Clothing,Returning,32,86.64,2,2.2,173.28,66.58,36.35,2,4,0,0,2024,2,1,Wednesday,169.47,20.98,86.64
ORD-01084,2023-01-31 16:12:29.174587293,South,In-Store,Electronics,New,56,118.05,2,7.8,236.1,75.14,67.36,0,5,0,0,2023,1,1,Tuesday,217.68,28.53,118.05
ORD-01162,2023-03-01 03:49:47.693846924,East,Online,Home & Garden,New,36,22.73,4,19.1,90.91,15.6,11.18,0,4,0,0,2023,3,1,Wednesday,73.55,12.3,22.73
ORD-01114,2023-02-11 15:08:22.451225613,East,Mobile App,Home & Garden,New,57,20.05,3,10.6,60.14,14.28,10.91,1,5,0,0,2023,2,1,Saturday,53.77,18.14,20.05
ORD-01670,2023-09-02 16:08:09.844922460,North,In-Store,Clothing,New,45,92.8,5,16.4,464.0,53.43,120.91,0,3,0,0,2023,9,3,Saturday,387.9,26.06,92.8
ORD-02174,2024-03-04 17:23:04.892446224,East,Online,Clothing,New,34,5.0,1,6.0,5.0,3.73,0.97,4,4,0,0,2024,3,1,Monday,4.7,19.4,5.0
ORD-02532,2024-07-13 11:02:00.660330168,East,Online,Sports,New,63,61.53,1,8.7,61.53,40.2,15.98,2,5,0,0,2024,7,3,Saturday,56.18,25.97,61.53
ORD-02522,2024-07-09 19:23:22.901450728,South,Online,Sports,Returning,41,83.88,5,11.3,419.38,46.78,137.94,6,4,0,0,2024,7,3,Tuesday,371.99,32.89,83.88
ORD-02392,2024-05-23 08:01:12.036018008,North,Mobile App,Books,VIP,35,22.95,1,28.5,22.95,14.17,2.24,5,5,0,0,2024,5,2,Thursday,16.41,9.76,22.95
ORD-01889,2023-11-21 15:32:08.764382192,North,Mobile App,Sports,Returning,24,56.0,2,15.1,112.01,43.68,7.78,4,4,0,0,2023,11,4,Tuesday,95.1,6.95,56.0
ORD-02501,2024-07-02 03:20:15.607803904,South,Mobile App,Electronics,VIP,33,135.35,3,10.3,406.05,100.55,62.52,1,1,1,0,2024,7,3,Tuesday,364.23,15.4,135.35
ORD-01625,2023-08-17 05:44:19.929964984,South,Phone,Sports,New,21,21.07,3,17.0,63.2,13.99,10.49,3,4,0,0,2023,8,3,Thursday,52.46,16.6,21.07
ORD-02967,2024-12-19 07:32:23.171585792,South,Online,Electronics,New,52,183.42,1,6.3,183.42,130.55,41.27,1,4,1,0,2024,12,4,Thursday,171.86,22.5,183.42
ORD-01952,2023-12-14 15:41:30.645322660,North,Mobile App,Clothing,Returning,52,62.98,2,19.1,125.96,45.51,10.92,4,3,0,0,2023,12,4,Thursday,101.9,8.67,62.98
ORD-01807,2023-10-22 16:51:23.141570784,West,Online,Food & Beverage,Returning,34,29.25,4,14.0,116.98,22.7,9.81,4,5,0,0,2023,10,4,Sunday,100.6,8.39,29.24
ORD-01258,2023-04-05 05:12:38.179089545,East,Online,Clothing,VIP,49,37.43,4,20.9,149.71,25.21,17.65,4,5,0,0,2023,4,2,Wednesday,118.42,11.79,37.43
ORD-01624,2023-08-16 20:58:28.154077040,East,Online,Food & Beverage,VIP,44,25.25,1,15.3,25.25,17.08,4.32,4,4,0,0,2023,8,3,Wednesday,21.39,17.11,25.25
ORD-01826,2023-10-29 15:22:46.883441720,South,Mobile App,Sports,New,35,60.8,1,12.9,60.8,43.41,9.56,3,2,0,0,2023,10,4,Sunday,52.96,15.72,60.8
ORD-01234,2023-03-27 10:51:55.557778890,North,Mobile App,Electronics,Returning,19,43.92,1,11.4,43.92,24.84,14.07,0,1,0,0,2023,3,1,Monday,38.91,32.04,43.92
ORD-01135,2023-02-19 07:11:29.744872436,South,Mobile App,Electronics,New,46,97.51,1,15.8,97.51,57.18,24.94,3,5,0,0,2023,2,1,Sunday,82.1,25.58,97.51
ORD-01616,2023-08-13 22:51:33.946973488,North,Online,Books,New,25,32.01,1,14.2,32.01,22.38,5.08,4,4,0,0,2023,8,3,Sunday,27.46,15.87,32.01
ORD-02968,2024-12-19 16:18:14.947473736,South,In-Store,Food & Beverage,Returning,33,7.28,1,1.9,7.28,4.94,2.19,0,4,0,0,2024,12,4,Thursday,7.14,30.08,7.28
ORD-01836,2023-11-02 07:01:24.642321160,West,Phone,Clothing,Returning,60,31.8,4,2.7,127.2,24.79,24.58,4,4,0,0,2023,11,4,Thursday,123.77,19.32,31.8
ORD-01842,2023-11-04 11:36:35.297648824,North,Phone,Clothing,New,18,52.74,2,0.1,105.49,37.59,30.21,5,5,0,0,2023,11,4,Saturday,105.38,28.64,52.74
ORD-01959,2023-12-17 05:02:33.076538268,East,Mobile App,Sports,VIP,36,55.36,2,29.8,110.71,34.62,8.45,2,3,0,0,2023,12,4,Sunday,77.72,7.63,55.36
ORD-01592,2023-08-05 04:30:51.325662832,North,In-Store,Home & Garden,Returning,36,40.24,4,1.1,160.94,27.6,48.71,1,4,0,0,2023,8,3,Saturday,159.17,30.27,40.24
ORD-02314,2024-04-24 20:23:53.516758384,South,Online,Home & Garden,New,37,70.7,1,11.5,70.7,54.1,8.45,6,5,0,0,2024,4,2,Wednesday,62.57,11.95,70.7
ORD-02525,2024-07-10 21:40:58.229114560,North,Online,Electronics,Returning,37,102.33,2,10.5,204.65,76.99,29.15,2,5,0,0,2024,7,3,Wednesday,183.16,14.24,102.32
ORD-02291,2024-04-16 10:49:02.671335672,North,Mobile App,Electronics,New,18,111.84,1,18.7,111.84,79.05,11.87,2,5,0,0,2024,4,2,Tuesday,90.93,10.61,111.84
ORD-01343,2023-05-06 06:10:59.129564782,South,Online,Books,VIP,37,32.39,2,23.3,64.78,23.21,3.25,5,4,0,0,2023,5,2,Saturday,49.69,5.02,32.39
ORD-02654,2024-08-27 00:17:17.318659328,North,Online,Electronics,Returning,45,116.7,1,17.1,116.7,89.78,6.94,3,5,0,0,2024,8,3,Tuesday,96.74,5.95,116.7
ORD-02580,2024-07-30 23:43:25.902951480,North,In-Store,Electronics,Returning,37,222.85,4,9.4,891.39,128.8,292.05,0,5,0,0,2024,7,3,Tuesday,807.6,32.76,222.85
ORD-01293,2023-04-17 23:57:50.335167584,South,In-Store,Food & Beverage,New,26,40.94,2,10.4,81.88,30.88,11.56,0,3,0,0,2023,4,2,Monday,73.36,14.12,40.94
ORD-01364,2023-05-13 22:14:06.423211606,West,In-Store,Electronics,Returning,48,19.72,5,13.7,98.6,13.86,15.8,0,4,1,0,2023,5,2,Saturday,85.09,16.02,19.72
ORD-01178,2023-03-07 00:03:36.108054027,West,Mobile App,Clothing,New,27,62.33,1,18.3,62.33,45.8,5.13,4,4,0,0,2023,3,1,Tuesday,50.92,8.23,62.33
ORD-01659,2023-08-29 15:43:40.310155076,East,Mobile App,Sports,New,23,61.96,10,13.5,619.63,37.38,162.38,3,5,0,0,2023,8,3,Tuesday,535.98,26.21,61.96
ORD-01996,2023-12-30 17:19:28.784392196,West,Online,Electronics,Returning,47,62.76,1,7.3,62.76,40.95,17.24,6,4,0,0,2023,12,4,Saturday,58.18,27.47,62.76
ORD-01014,2023-01-06 02:42:04.862431215,North,In-Store,Sports,Returning,48,124.74,1,6.6,124.74,69.43,47.1,0,5,0,0,2023,1,1,Friday,116.51,37.76,124.74
ORD-02110,2024-02-10 08:27:51.235617808,West,In-Store,Food & Beverage,Returning,37,22.28,3,11.3,66.83,12.34,22.24,0,4,0,0,2024,2,1,Saturday,59.28,33.28,22.28
ORD-02394,2024-05-24 01:32:55.587793896,South,Phone,Sports,New,58,85.95,5,17.8,429.75,48.45,110.99,5,4,1,0,2024,5,2,Friday,353.25,25.83,85.95
ORD-01165,2023-03-02 06:07:23.021510755,West,Phone,Clothing,Returning,27,32.93,1,3.8,32.93,20.71,10.95,3,4,0,0,2023,3,1,Thursday,31.68,33.25,32.93
ORD-02886,2024-11-19 17:37:29.324662336,North,Phone,Home & Garden,New,36,88.88,1,14.2,88.88,69.99,6.3,4,4,0,0,2024,11,4,Tuesday,76.26,7.09,88.88
ORD-02359,2024-05-11 06:47:43.431715856,East,Mobile App,Home & Garden,VIP,30,69.97,1,28.4,69.97,47.82,2.3,3,4,1,0,2024,5,2,Saturday,50.1,3.29,69.97
ORD-01059,2023-01-22 13:05:54.777388694,South,In-Store,Food & Beverage,VIP,38,38.5,2,15.3,76.99,29.34,6.55,0,3,0,0,2023,1,1,Sunday,65.21,8.51,38.49
ORD-01709,2023-09-16 21:56:49.104552276,East,Online,Sports,VIP,62,55.97,2,28.6,111.93,40.06,-0.26,5,4,0,0,2023,9,3,Saturday,79.92,-0.23,55.96
ORD-01676,2023-09-04 20:43:20.500250124,North,Online,Electronics,Returning,48,244.82,3,8.7,734.46,160.27,189.9,3,5,0,0,2023,9,3,Monday,670.56,25.86,244.82
ORD-02378,2024-05-18 05:19:07.173586792,South,Online,Books,Returning,55,22.26,4,3.9,89.05,14.89,26.02,6,2,0,0,2024,5,2,Saturday,85.58,29.22,22.26
ORD-01780,2023-10-12 20:13:05.192596300,East,Online,Electronics,Returning,59,57.65,8,12.1,461.2,34.15,132.33,2,4,1,0,2023,10,4,Thursday,405.39,28.69,57.65
ORD-01424,2023-06-04 20:05:52.976488244,North,Online,Clothing,Returning,49,24.81,1,11.4,24.81,19.59,2.39,3,5,0,0,2023,6,2,Sunday,21.98,9.63,24.81
ORD-01292,2023-04-17 15:11:58.559279640,West,Online,Home & Garden,VIP,38,5.0,1,18.5,5.0,3.4,0.67,1,3,0,0,2023,4,2,Monday,4.07,13.4,5.0
ORD-02065,2024-01-24 22:04:01.320660332,East,Online,Electronics,Returning,27,82.45,6,12.2,494.71,61.73,63.94,4,3,0,0,2024,1,1,Wednesday,434.36,12.92,82.45
ORD-02797,2024-10-18 05:35:41.270635320,North,Online,Food & Beverage,New,58,27.0,3,15.5,80.99,16.46,19.08,5,5,0,0,2024,10,4,Friday,68.44,23.56,27.0
ORD-01329,2023-05-01 03:28:54.267133568,North,Online,Books,New,38,21.66,3,17.2,64.97,17.29,1.89,4,5,0,0,2023,5,2,Monday,53.8,2.91,21.66
ORD-01429,2023-06-06 15:55:11.855927964,North,Mobile App,Books,Returning,33,10.93,5,14.3,54.65,7.3,10.33,6,5,0,0,2023,6,2,Tuesday,46.84,18.9,10.93
ORD-02012,2024-01-05 13:33:17.198599300,West,Online,Home & Garden,New,18,25.87,3,10.7,77.62,20.36,8.22,4,3,0,0,2024,1,1,Friday,69.31,10.59,25.87
ORD-01079,2023-01-29 20:23:10.295147574,North,Mobile App,Electronics,Returning,49,5.0,1,17.1,5.0,3.44,0.71,4,4,0,0,2023,1,1,Sunday,4.14,14.2,5.0
ORD-02052,2024-01-20 04:07:48.234117060,West,Online,Electronics,VIP,19,224.89,3,29.4,674.68,127.47,94.1,4,4,0,0,2024,1,1,Saturday,476.32,13.95,224.89
ORD-01937,2023-12-09 04:13:34.007003504,West,In-Store,Home & Garden,Returning,35,30.11,2,5.9,60.21,17.07,22.54,0,4,0,0,2023,12,4,Saturday,56.66,37.44,30.1
ORD-01834,2023-11-01 13:29:41.090545272,South,Online,Home & Garden,VIP,25,42.16,4,11.6,168.65,29.15,26.5,4,2,0,0,2023,11,4,Wednesday,149.09,15.71,42.16
ORD-01749,2023-10-01 12:31:20.140070036,East,In-Store,Books,Returning,38,21.19,2,9.7,42.38,13.82,10.62,3,4,0,0,2023,10,4,Sunday,38.27,25.06,21.19
ORD-01890,2023-11-22 00:18:00.540270136,East,Online,Clothing,Returning,45,42.95,7,3.0,300.67,29.32,86.32,3,3,0,0,2023,11,4,Wednesday,291.65,28.71,42.95
ORD-01254,2023-04-03 18:09:11.075537769,North,Mobile App,Electronics,Returning,18,111.35,8,17.9,890.79,72.05,154.75,3,4,1,0,2023,4,2,Monday,731.34,17.37,111.35
ORD-02740,2024-09-27 10:01:30.045022512,West,Phone,Books,Returning,45,6.46,1,19.1,6.46,4.62,0.61,8,4,0,0,2024,9,3,Friday,5.23,9.44,6.46
ORD-02482,2024-06-25 04:48:51.865932968,South,Online,Clothing,Returning,44,49.84,2,10.4,99.67,34.62,20.03,3,4,0,0,2024,6,2,Tuesday,89.3,20.1,49.84
ORD-02965,2024-12-18 14:00:39.619809904,East,Mobile App,Books,New,18,9.46,1,3.3,9.46,5.55,3.59,3,2,0,0,2024,12,4,Wednesday,9.15,37.95,9.46
ORD-02407,2024-05-28 19:29:08.674337168,West,Phone,Clothing,VIP,45,23.06,1,29.6,23.06,13.43,2.8,2,4,0,0,2024,5,2,Tuesday,16.23,12.14,23.06
ORD-02337,2024-05-03 05:58:44.362181088,East,Mobile App,Home & Garden,New,38,5.0,7,5.1,35.0,2.94,12.62,5,4,0,0,2024,5,2,Friday,33.21,36.06,5.0
ORD-02108,2024-02-09 14:56:07.683841920,East,In-Store,Sports,VIP,41,86.57,2,23.2,173.13,57.47,17.97,2,4,1,0,2024,2,1,Friday,132.96,10.38,86.56
ORD-01136,2023-02-19 15:57:21.520760380,South,Online,Sports,Returning,55,70.16,6,6.6,420.96,53.83,70.17,3,4,0,0,2023,2,1,Sunday,393.18,16.67,70.16
ORD-02135,2024-02-19 11:34:25.632816408,North,In-Store,Clothing,Returning,56,43.55,10,2.2,435.51,28.83,137.64,2,2,0,0,2024,2,1,Monday,425.93,31.6,43.55
ORD-02218,2024-03-20 19:01:03.031515760,East,Mobile App,Electronics,VIP,34,198.83,5,11.9,994.16,126.99,240.94,2,5,0,0,2024,3,1,Wednesday,875.85,24.24,198.83
ORD-01852,2023-11-08 03:15:13.056528264,North,Online,Sports,VIP,58,43.44,1,22.7,43.44,34.38,-0.8,3,3,0,0,2023,11,4,Wednesday,33.58,-1.84,43.44
ORD-02202,2024-03-14 22:47:14.617308656,North,Online,Sports,Returning,73,34.98,1,7.9,34.98,23.97,8.26,2,5,0,0,2024,3,1,Thursday,32.22,23.61,34.98
ORD-02892,2024-11-21 22:12:39.979990000,West,Mobile App,Home & Garden,VIP,51,68.77,4,29.4,275.08,50.01,-5.79,3,5,0,0,2024,11,4,Thursday,194.21,-2.1,68.77
ORD-01723,2023-09-22 00:38:53.966983492,East,In-Store,Clothing,Returning,32,54.99,5,5.4,274.93,43.52,42.43,0,4,1,0,2023,9,3,Friday,260.08,15.43,54.99
ORD-01859,2023-11-10 16:36:15.487743872,North,Online,Books,Returning,60,17.54,2,13.1,35.08,13.03,4.42,3,5,0,0,2023,11,4,Friday,30.48,12.6,17.54
ORD-01969,2023-12-20 20:41:10.835417708,South,In-Store,Clothing,Returning,39,50.9,2,16.2,101.81,34.55,16.22,3,4,0,0,2023,12,4,Wednesday,85.32,15.93,50.9
ORD-01496,2023-07-01 03:08:00.840420210,East,In-Store,Home & Garden,Returning,34,55.13,6,1.7,330.75,36.78,104.53,3,4,0,0,2023,7,3,Saturday,325.13,31.6,55.12
ORD-01950,2023-12-13 22:09:47.093546776,East,Mobile App,Clothing,Returning,34,71.42,3,14.7,214.25,45.71,45.59,3,3,0,0,2023,12,4,Wednesday,182.76,21.28,71.42
ORD-01805,2023-10-21 23:19:39.589794896,East,Phone,Home & Garden,Returning,42,59.77,1,18.7,59.77,41.99,6.57,5,5,0,0,2023,10,4,Saturday,48.59,10.99,59.77
ORD-01129,2023-02-17 02:36:19.089544772,South,In-Store,Electronics,New,18,5.0,7,16.7,35.0,3.39,5.42,0,4,0,0,2023,2,1,Friday,29.15,15.49,5.0
ORD-01337,2023-05-04 01:35:48.474237118,East,Online,Food & Beverage,New,35,24.5,2,13.8,49.0,16.12,10.0,1,3,0,0,2023,5,2,Thursday,42.24,20.41,24.5
ORD-01608,2023-08-11 00:44:39.739869936,South,Mobile App,Food & Beverage,VIP,34,5.0,3,23.1,15.0,3.99,-0.42,0,4,0,0,2023,8,3,Friday,11.54,-2.8,5.0
ORD-02148,2024-02-24 05:30:38.719359680,West,Mobile App,Home & Garden,Returning,37,48.97,1,18.2,48.97,33.91,6.13,4,4,0,0,2024,2,1,Saturday,40.06,12.52,48.97
ORD-01195,2023-03-13 05:03:16.298149075,South,In-Store,Electronics,New,50,214.55,1,1.9,214.55,138.08,72.37,0,5,0,0,2023,3,1,Monday,210.47,33.73,214.55
ORD-02250,2024-04-01 11:28:39.859929968,East,In-Store,Clothing,VIP,22,6.86,1,18.1,6.86,5.2,0.41,0,4,0,0,2024,4,2,Monday,5.62,5.98,6.86
ORD-02292,2024-04-16 19:34:54.447223616,East,Online,Electronics,New,20,235.76,4,1.3,943.02,179.69,212.03,5,4,0,0,2024,4,2,Tuesday,930.76,22.48,235.76
ORD-02984,2024-12-25 12:32:03.361680840,North,Mobile App,Electronics,Returning,24,132.13,2,17.6,264.27,90.7,36.36,1,3,0,0,2024,12,4,Wednesday,217.76,13.76,132.14
